"","name","label"
"2193","r2ifssdi","r2ifssdi:w2 impflag: r public disability pension"
"2194","r3ifssdi","r3ifssdi:w3 impflag: r public disability pension"
"2195","r4ifssdi","r4ifssdi:w4 impflag: r public disability pension"
"2196","r5ifssdi","r5ifssdi:w5 impflag: r public disability pension"
"2197","r6ifssdi","r6ifssdi:w6 impflag: r public disability pension"
"2198","s1ifssdi","s1ifssdi:w1 impflag: s public disability pension"
"2199","s2ifssdi","s2ifssdi:w2 impflag: s public disability pension"
"2200","s3ifssdi","s3ifssdi:w3 impflag: s public disability pension"
"2201","s4ifssdi","s4ifssdi:w4 impflag: s public disability pension"
"2202","s5ifssdi","s5ifssdi:w5 impflag: s public disability pension"
"2203","s6ifssdi","s6ifssdi:w6 impflag: s public disability pension"
"2204","r1isret","r1isret:w1 income: r public old-age pension"
"2205","r2isret","r2isret:w2 income: r public old-age pension"
"2206","r3isret","r3isret:w3 income: r public old-age pension"
"2207","r4isret","r4isret:w4 income: r public old-age pension"
"2208","r5isret","r5isret:w5 income: r public old-age pension"
"2209","r6isret","r6isret:w6 income: r public old-age pension"
"2210","s1isret","s1isret:w1 income: s public old-age pension"
"2211","s2isret","s2isret:w2 income: s public old-age pension"
"2212","s3isret","s3isret:w3 income: s public old-age pension"
"2213","s4isret","s4isret:w4 income: s public old-age pension"
"2214","s5isret","s5isret:w5 income: s public old-age pension"
"2215","s6isret","s6isret:w6 income: s public old-age pension"
"2216","r1ifsret","r1ifsret:w1 incflag: r public old-age pension"
"2217","r2ifsret","r2ifsret:w2 incflag: r public old-age pension"
"2218","r3ifsret","r3ifsret:w3 incflag: r public old-age pension"
"2219","r4ifsret","r4ifsret:w4 incflag: r public old-age pension"
"2220","r5ifsret","r5ifsret:w5 incflag: r public old-age pension"
"2221","r6ifsret","r6ifsret:w6 incflag: r public old-age pension"
"2222","s1ifsret","s1ifsret:w1 incflag: s public old-age pension"
"2223","s2ifsret","s2ifsret:w2 incflag: s public old-age pension"
"2224","s3ifsret","s3ifsret:w3 incflag: s public old-age pension"
"2225","s4ifsret","s4ifsret:w4 incflag: s public old-age pension"
"2226","s5ifsret","s5ifsret:w5 incflag: s public old-age pension"
"2227","s6ifsret","s6ifsret:w6 incflag: s public old-age pension"
"2228","r1ipubpen","r1ipubpen:w1 income: r public pensions"
"2229","r2ipubpen","r2ipubpen:w2 income: r public pensions"
"2230","r3ipubpen","r3ipubpen:w3 income: r public pensions"
"2231","r4ipubpen","r4ipubpen:w4 income: r public pensions"
"2232","r5ipubpen","r5ipubpen:w5 income: r public pensions"
"2233","r6ipubpen","r6ipubpen:w6 income: r public pensions"
"2234","s1ipubpen","s1ipubpen:w1 income: s public pensions"
"2235","s2ipubpen","s2ipubpen:w2 income: s public pensions"
"2236","s3ipubpen","s3ipubpen:w3 income: s public pensions"
"2237","s4ipubpen","s4ipubpen:w4 income: s public pensions"
"2238","s5ipubpen","s5ipubpen:w5 income: s public pensions"
"2239","s6ipubpen","s6ipubpen:w6 income: s public pensions"
"2240","r1ifpubpen","r1ifpubpen:w1 impflag: r public pensions"
"2241","r2ifpubpen","r2ifpubpen:w2 impflag: r public pensions"
"2242","r3ifpubpen","r3ifpubpen:w3 impflag: r public pensions"
"2243","r4ifpubpen","r4ifpubpen:w4 impflag: r public pensions"
"2244","r5ifpubpen","r5ifpubpen:w5 impflag: r public pensions"
"2245","r6ifpubpen","r6ifpubpen:w6 impflag: r public pensions"
"2246","s1ifpubpen","s1ifpubpen:w1 impflag: s public pensions"
"2247","s2ifpubpen","s2ifpubpen:w2 impflag: s public pensions"
"2248","s3ifpubpen","s3ifpubpen:w3 impflag: s public pensions"
"2249","s4ifpubpen","s4ifpubpen:w4 impflag: s public pensions"
"2250","s5ifpubpen","s5ifpubpen:w5 impflag: s public pensions"
"2251","s6ifpubpen","s6ifpubpen:w6 impflag: s public pensions"
"2252","r1igxfr","r1igxfr:w1 income: r other gov transfers"
"2253","r2igxfr","r2igxfr:w2 income: r other gov transfers"
"2254","r3igxfr","r3igxfr:w3 income: r other gov transfers"
"2255","r4igxfr","r4igxfr:w4 income: r other gov transfers"
"2256","r5igxfr","r5igxfr:w5 income: r other gov transfers"
"2257","r6igxfr","r6igxfr:w6 income: r other gov transfers"
"2258","s1igxfr","s1igxfr:w1 income: s other gov transfers"
"2259","s2igxfr","s2igxfr:w2 income: s other gov transfers"
"2260","s3igxfr","s3igxfr:w3 income: s other gov transfers"
"2261","s4igxfr","s4igxfr:w4 income: s other gov transfers"
"2262","s5igxfr","s5igxfr:w5 income: s other gov transfers"
"2263","s6igxfr","s6igxfr:w6 income: s other gov transfers"
"2264","r1ifgxfr","r1ifgxfr:w1 impflag: r other gov transfers"
"2265","r2ifgxfr","r2ifgxfr:w2 impflag: r other gov transfers"
"2266","r3ifgxfr","r3ifgxfr:w3 impflag: r other gov transfers"
"2267","r4ifgxfr","r4ifgxfr:w4 impflag: r other gov transfers"
"2268","r5ifgxfr","r5ifgxfr:w5 impflag: r other gov transfers"
"2269","r6ifgxfr","r6ifgxfr:w6 impflag: r other gov transfers"
"2270","s1ifgxfr","s1ifgxfr:w1 impflag: s other gov transfers"
"2271","s2ifgxfr","s2ifgxfr:w2 impflag: s other gov transfers"
"2272","s3ifgxfr","s3ifgxfr:w3 impflag: s other gov transfers"
"2273","s4ifgxfr","s4ifgxfr:w4 impflag: s other gov transfers"
"2274","s5ifgxfr","s5ifgxfr:w5 impflag: s other gov transfers"
"2275","s6ifgxfr","s6ifgxfr:w6 impflag: s other gov transfers"
"2276","h1iothr","h1iothr:w1 income: other household income"
"2277","h2iothr","h2iothr:w2 income: other household income"
"2278","h3iothr","h3iothr:w3 income: other household income"
"2279","h4iothr","h4iothr:w4 income: other household income"
"2280","h5iothr","h5iothr:w5 income: other household income"
"2281","h6iothr","h6iothr:w6 income: other household income"
"2282","h1ifothr","h1ifothr:w1 impflag: other household income"
"2283","h2ifothr","h2ifothr:w2 impflag: other household income"
"2284","h3ifothr","h3ifothr:w3 impflag: other household income"
"2285","h4ifothr","h4ifothr:w4 impflag: other household income"
"2286","h5ifothr","h5ifothr:w5 impflag: other household income"
"2287","h6ifothr","h6ifothr:w6 impflag: other household income"
"2288","h1itot","h1itot:w1 income: total couple level income"
"2289","h2itot","h2itot:w2 income: total couple level income"
"2290","h3itot","h3itot:w3 income: total couple level income"
"2291","h4itot","h4itot:w4 income: total couple level income"
"2292","h5itot","h5itot:w5 income: total couple level income"
"2293","h6itot","h6itot:w6 income: total couple level income"
"2294","h1iftot","h1iftot:w1 impflag: total couple level income"
"2295","h2iftot","h2iftot:w2 impflag: total couple level income"
"2296","h3iftot","h3iftot:w3 impflag: total couple level income"
"2297","h4iftot","h4iftot:w4 impflag: total couple level income"
"2298","h5iftot","h5iftot:w5 impflag: total couple level income"
"2299","h6iftot","h6iftot:w6 impflag: total couple level income"
"2300","h1ifttot","h1ifttot:w1 taxflag: total couple level income"
"2301","h2ifttot","h2ifttot:w2 taxflag: total couple level income"
"2302","h3ifttot","h3ifttot:w3 taxflag: total couple level income"
"2303","h4ifttot","h4ifttot:w4 taxflag: total couple level income"
"2304","h5ifttot","h5ifttot:w5 taxflag: total couple level income"
"2305","h6ifttot","h6ifttot:w6 taxflag: total couple level income"
"2306","hh1cfoodi","hh1cfoodi:w1 hhold weekly food consumption in house"
"2307","hh2cfoodi","hh2cfoodi:w2 hhold weekly food consumption in house"
"2308","hh3cfoodi","hh3cfoodi:w3 hhold weekly food consumption in house"
"2309","hh4cfoodi","hh4cfoodi:w4 hhold weekly food consumption in house"
"2310","hh5cfoodi","hh5cfoodi:w5 hhold weekly food consumption in house"
"2311","hh6cfoodi","hh6cfoodi:w6 hhold weekly food consumption in house"
"2312","hh1cfoodo","hh1cfoodo:w1 hhold weekly food consumption outside house"
"2313","hh2cfoodo","hh2cfoodo:w2 hhold weekly food consumption outside house"
"2314","hh3cfoodo","hh3cfoodo:w3 hhold weekly food consumption outside house"
"2315","hh4cfoodo","hh4cfoodo:w4 hhold weekly food consumption outside house"
"2316","hh5cfoodo","hh5cfoodo:w5 hhold weekly food consumption outside house"
"2317","hh6cfoodo","hh6cfoodo:w6 hhold weekly food consumption outside house"
"2318","hh1cfood","hh1cfood:w1 hhold total weekly food consumption"
"2319","hh2cfood","hh2cfood:w2 hhold total weekly food consumption"
"2320","hh3cfood","hh3cfood:w3 hhold total weekly food consumption"
"2321","hh4cfood","hh4cfood:w4 hhold total weekly food consumption"
"2322","hh5cfood","hh5cfood:w5 hhold total weekly food consumption"
"2323","hh6cfood","hh6cfood:w6 hhold total weekly food consumption"
"2324","hh2cclo1m","hh2cclo1m:w2 hhold monthly clothing exp"
"2325","hh3cclo1m","hh3cclo1m:w3 hhold monthly clothing exp"
"2326","hh4cclo1m","hh4cclo1m:w4 hhold monthly clothing exp"
"2327","hh5cclo1m","hh5cclo1m:w5 hhold monthly clothing exp"
"2328","hh6cclo1m","hh6cclo1m:w6 hhold monthly clothing exp"
"2329","hh2clei1m","hh2clei1m:w2 hhold monthly leisure exp"
"2330","hh4clei1m","hh4clei1m:w4 hhold monthly leisure exp"
"2331","hh5clei1m","hh5clei1m:w5 hhold monthly leisure exp"
"2332","hh6clei1m","hh6clei1m:w6 hhold monthly leisure exp"
"2333","hh1crent","hh1crent:w1 hhold monthly rent"
"2334","hh2crent","hh2crent:w2 hhold monthly rent"
"2335","hh3crent","hh3crent:w3 hhold monthly rent"
"2336","hh4crent","hh4crent:w4 hhold monthly rent"
"2337","hh5crent","hh5crent:w5 hhold monthly rent"
"2338","hh6crent","hh6crent:w6 hhold monthly rent"
"2339","hh2cutil","hh2cutil:w2 hhold monthly utility/fuel"
"2340","hh3cutil","hh3cutil:w3 hhold monthly utility/fuel"
"2341","hh4cutil","hh4cutil:w4 hhold monthly utility/fuel"
"2342","hh5cutil","hh5cutil:w5 hhold monthly utility/fuel"
"2343","hh6cutil","hh6cutil:w6 hhold monthly utility/fuel"
"2344","hh2ctot","hh2ctot:w2 hhold total monthly consumption"
"2345","hh3ctot","hh3ctot:w3 hhold total monthly consumption"
"2346","hh4ctot","hh4ctot:w4 hhold total monthly consumption"
"2347","hh5ctot","hh5ctot:w5 hhold total monthly consumption"
"2348","hh6ctot","hh6ctot:w6 hhold total monthly consumption"
"2349","r1pubpen","r1pubpen:w1 r receives public pension"
"2350","r2pubpen","r2pubpen:w2 r receives public pension"
"2351","r3pubpen","r3pubpen:w3 r receives public pension"
"2352","r4pubpen","r4pubpen:w4 r receives public pension"
"2353","r5pubpen","r5pubpen:w5 r receives public pension"
"2354","r6pubpen","r6pubpen:w6 r receives public pension"
"2355","s1pubpen","s1pubpen:w1 s receives public pension"
"2356","s2pubpen","s2pubpen:w2 s receives public pension"
"2357","s3pubpen","s3pubpen:w3 s receives public pension"
"2358","s4pubpen","s4pubpen:w4 s receives public pension"
"2359","s5pubpen","s5pubpen:w5 s receives public pension"
"2360","s6pubpen","s6pubpen:w6 s receives public pension"
"2361","r1peninc","r1peninc:w1 r current receiving private pension income"
"2362","r2peninc","r2peninc:w2 r current receiving private pension income"
"2363","r3peninc","r3peninc:w3 r current receiving private pension income"
"2364","r4peninc","r4peninc:w4 r current receiving private pension income"
"2365","r5peninc","r5peninc:w5 r current receiving private pension income"
"2366","r6peninc","r6peninc:w6 r current receiving private pension income"
"2367","s1peninc","s1peninc:w1 s current receiving private pension income"
"2368","s2peninc","s2peninc:w2 s current receiving private pension income"
"2369","s3peninc","s3peninc:w3 s current receiving private pension income"
"2370","s4peninc","s4peninc:w4 s current receiving private pension income"
"2371","s5peninc","s5peninc:w5 s current receiving private pension income"
"2372","s6peninc","s6peninc:w6 s current receiving private pension income"
"2373","r1peninm","r1peninm:w1 # private pensions r currently receives income"
"2374","r2peninm","r2peninm:w2 # private pensions r currently receives income"
"2375","r3peninm","r3peninm:w3 # private pensions r currently receives income"
"2376","r4peninm","r4peninm:w4 # private pensions r currently receives income"
"2377","r5peninm","r5peninm:w5 # private pensions r currently receives income"
"2378","r6peninm","r6peninm:w6 # private pensions r currently receives income"
"2379","s1peninm","s1peninm:w1 # private pensions s currently receives income"
"2380","s2peninm","s2peninm:w2 # private pensions s currently receives income"
"2381","s3peninm","s3peninm:w3 # private pensions s currently receives income"
"2382","s4peninm","s4peninm:w4 # private pensions s currently receives income"
"2383","s5peninm","s5peninm:w5 # private pensions s currently receives income"
"2384","s6peninm","s6peninm:w6 # private pensions s currently receives income"
"2385","r1penct","r1penct:w1 # pensions from current job"
"2386","r2penct","r2penct:w2 # pensions from current job"
"2387","r3penct","r3penct:w3 # pensions from current job"
"2388","r4penct","r4penct:w4 # pensions from current job"
"2389","r5penct","r5penct:w5 # pensions from current job"
"2390","r6penct","r6penct:w6 # pensions from current job"
"2391","s1penct","s1penct:w1 # pensions from current job"
"2392","s2penct","s2penct:w2 # pensions from current job"
"2393","s3penct","s3penct:w3 # pensions from current job"
"2394","s4penct","s4penct:w4 # pensions from current job"
"2395","s5penct","s5penct:w5 # pensions from current job"
"2396","s6penct","s6penct:w6 # pensions from current job"
"2397","r1jcpen","r1jcpen:w1 r any pension from current job"
"2398","r2jcpen","r2jcpen:w2 r any pension from current job"
"2399","r3jcpen","r3jcpen:w3 r any pension from current job"
"2400","r4jcpen","r4jcpen:w4 r any pension from current job"
"2401","r5jcpen","r5jcpen:w5 r any pension from current job"
"2402","r6jcpen","r6jcpen:w6 r any pension from current job"
"2403","s1jcpen","s1jcpen:w1 s any pension from current job"
"2404","s2jcpen","s2jcpen:w2 s any pension from current job"
"2405","s3jcpen","s3jcpen:w3 s any pension from current job"
"2406","s4jcpen","s4jcpen:w4 s any pension from current job"
"2407","s5jcpen","s5jcpen:w5 s any pension from current job"
"2408","s6jcpen","s6jcpen:w6 s any pension from current job"
"2409","r1ptyp1","r1ptyp1:w1 r current pension type #1"
"2410","r2ptyp1","r2ptyp1:w2 r current pension type #1"
"2411","r3ptyp1","r3ptyp1:w3 r current pension type #1"
"2412","r4ptyp1","r4ptyp1:w4 r current pension type #1"
"2413","r5ptyp1","r5ptyp1:w5 r current pension type #1"
"2414","r6ptyp1","r6ptyp1:w6 r current pension type #1"
"2415","s1ptyp1","s1ptyp1:w1 s current pension type #1"
"2416","s2ptyp1","s2ptyp1:w2 s current pension type #1"
"2417","s3ptyp1","s3ptyp1:w3 s current pension type #1"
"2418","s4ptyp1","s4ptyp1:w4 s current pension type #1"
"2419","s5ptyp1","s5ptyp1:w5 s current pension type #1"
"2420","s6ptyp1","s6ptyp1:w6 s current pension type #1"
"2421","r1ptyp2","r1ptyp2:w1 r current pension type #2"
"2422","r2ptyp2","r2ptyp2:w2 r current pension type #2"
"2423","r3ptyp2","r3ptyp2:w3 r current pension type #2"
"2424","r4ptyp2","r4ptyp2:w4 r current pension type #2"
"2425","r5ptyp2","r5ptyp2:w5 r current pension type #2"
"2426","r6ptyp2","r6ptyp2:w6 r current pension type #2"
"2427","s1ptyp2","s1ptyp2:w1 s current pension type #2"
"2428","s2ptyp2","s2ptyp2:w2 s current pension type #2"
"2429","s3ptyp2","s3ptyp2:w3 s current pension type #2"
"2430","s4ptyp2","s4ptyp2:w4 s current pension type #2"
"2431","s5ptyp2","s5ptyp2:w5 s current pension type #2"
"2432","s6ptyp2","s6ptyp2:w6 s current pension type #2"
"2433","r2ptyp3","r2ptyp3:w2 r current pension type #3"
"2434","r6ptyp3","r6ptyp3:w6 r current pension type #3"
"2435","s2ptyp3","s2ptyp3:w2 s current pension type #3"
"2436","s6ptyp3","s6ptyp3:w6 s current pension type #3"
"2437","h1hhres","h1hhres:w1 Number of people in Household"
"2438","h2hhres","h2hhres:w2 Number of people in Household"
"2439","h3hhres","h3hhres:w3 Number of people in Household"
"2440","h4hhres","h4hhres:w4 Number of people in Household"
"2441","h5hhres","h5hhres:w5 Number of people in Household"
"2442","h6hhres","h6hhres:w6 Number of people in Household"
"2443","h1child","h1child:w1 Number of living children R/P"
"2444","h2child","h2child:w2 Number of living children R/p"
"2445","h3child","h3child:w3 Number of living children R/P"
"2446","h4child","h4child:w4 Number of living children R/P"
"2447","h5child","h5child:w5 Number of living children R/P"
"2448","h6child","h6child:w6 Number of living children R/P"
"2449","r1livsib","r1livsib:w1 r Number of living siblings"
"2450","r2livsib","r2livsib:w2 r Number of living siblings"
"2451","r3livsib","r3livsib:w3 r Number of living siblings"
"2452","r4livsib","r4livsib:w4 r Number of living siblings"
"2453","r5livsib","r5livsib:w5 r Number of living siblings"
"2454","r6livsib","r6livsib:w6 r Number of living siblings"
"2455","s1livsib","s1livsib:w1 s Number of living siblings"
"2456","s2livsib","s2livsib:w2 s Number of living siblings"
"2457","s3livsib","s3livsib:w3 s Number of living siblings"
"2458","s4livsib","s4livsib:w4 s Number of living siblings"
"2459","s5livsib","s5livsib:w5 s Number of living siblings"
"2460","s6livsib","s6livsib:w6 s Number of living siblings"
"2461","r1livpar","r1livpar:w1 r Number of living parents"
"2462","r2livpar","r2livpar:w2 r Number of living parents"
"2463","r3livpar","r3livpar:w3 r Number of living parents"
"2464","r4livpar","r4livpar:w4 r Number of living parents"
"2465","r5livpar","r5livpar:w5 r Number of living parents"
"2466","r6livpar","r6livpar:w6 r Number of living parents"
"2467","s1livpar","s1livpar:w1 s Number of living parents"
"2468","s2livpar","s2livpar:w2 s Number of living parents"
"2469","s3livpar","s3livpar:w3 s Number of living parents"
"2470","s4livpar","s4livpar:w4 s Number of living parents"
"2471","s5livpar","s5livpar:w5 s Number of living parents"
"2472","s6livpar","s6livpar:w6 s Number of living parents"
"2473","h1coresd","h1coresd:w1 Any Child co-reside with R/S"
"2474","h2coresd","h2coresd:w2 Any Child co-reside with R/S"
"2475","h3coresd","h3coresd:w3 Any Child co-reside with R/S"
"2476","h4coresd","h4coresd:w4 Any Child co-reside with R/S"
"2477","h5coresd","h5coresd:w5 Any Child co-reside with R/S"
"2478","h6coresd","h6coresd:w6 Any Child co-reside with R/S"
"2479","r1kcntf","r1kcntf:w1 any weekly contact w/ children in person"
"2480","r2kcntf","r2kcntf:w2 any weekly contact w/ children in person"
"2481","r3kcntf","r3kcntf:w3 any weekly contact w/ children in person"
"2482","r4kcntf","r4kcntf:w4 any weekly contact w/ children in person"
"2483","r5kcntf","r5kcntf:w5 any weekly contact w/ children in person"
"2484","r6kcntf","r6kcntf:w6 any weekly contact w/ children in person"
"2485","s1kcntf","s1kcntf:w1 any weekly contact w/ children in person"
"2486","s2kcntf","s2kcntf:w2 any weekly contact w/ children in person"
"2487","s3kcntf","s3kcntf:w3 any weekly contact w/ children in person"
"2488","s4kcntf","s4kcntf:w4 any weekly contact w/ children in person"
"2489","s5kcntf","s5kcntf:w5 any weekly contact w/ children in person"
"2490","s6kcntf","s6kcntf:w6 any weekly contact w/ children in person"
"2491","r1kcntpm","r1kcntpm:w1 any weekly contact w/ children-phone/email"
"2492","r2kcntpm","r2kcntpm:w2 any weekly contact w/ children-phone/email"
"2493","r3kcntpm","r3kcntpm:w3 any weekly contact w/ children-phone/email"
"2494","r4kcntpm","r4kcntpm:w4 any weekly contact w/ children-phone/email"
"2495","r5kcntpm","r5kcntpm:w5 any weekly contact w/ children-phone/email"
"2496","r6kcntpm","r6kcntpm:w6 any weekly contact w/ children-phone/email"
"2497","s1kcntpm","s1kcntpm:w1 any weekly contact w/ children-phone/email"
"2498","s2kcntpm","s2kcntpm:w2 any weekly contact w/ children-phone/email"
"2499","s3kcntpm","s3kcntpm:w3 any weekly contact w/ children-phone/email"
"2500","s4kcntpm","s4kcntpm:w4 any weekly contact w/ children-phone/email"
"2501","s5kcntpm","s5kcntpm:w5 any weekly contact w/ children-phone/email"
"2502","s6kcntpm","s6kcntpm:w6 any weekly contact w/ children-phone/email"
"2503","r1kcnt","r1kcnt:w1 any weekly contact w/ children in person/phone/email"
"2504","r2kcnt","r2kcnt:w2 any weekly contact w/ children in person/phone/email"
"2505","r3kcnt","r3kcnt:w3 any weekly contact w/ children in person/phone/email"
"2506","r4kcnt","r4kcnt:w4 any weekly contact w/ children in person/phone/email"
"2507","r5kcnt","r5kcnt:w5 any weekly contact w/ children in person/phone/email"
"2508","r6kcnt","r6kcnt:w6 any weekly contact w/ children in person/phone/email"
"2509","s1kcnt","s1kcnt:w1 any weekly contact w/ children in person/phone/email"
"2510","s2kcnt","s2kcnt:w2 any weekly contact w/ children in person/phone/email"
"2511","s3kcnt","s3kcnt:w3 any weekly contact w/ children in person/phone/email"
"2512","s4kcnt","s4kcnt:w4 any weekly contact w/ children in person/phone/email"
"2513","s5kcnt","s5kcnt:w5 any weekly contact w/ children in person/phone/email"
"2514","s6kcnt","s6kcnt:w6 any weekly contact w/ children in person/phone/email"
"2515","r1rcntf","r1rcntf:w1 any weekly contact w/ relative in person"
"2516","r2rcntf","r2rcntf:w2 any weekly contact w/ relative in person"
"2517","r3rcntf","r3rcntf:w3 any weekly contact w/ relative in person"
"2518","r4rcntf","r4rcntf:w4 any weekly contact w/ relative in person"
"2519","r5rcntf","r5rcntf:w5 any weekly contact w/ relative in person"
"2520","r6rcntf","r6rcntf:w6 any weekly contact w/ relative in person"
"2521","s1rcntf","s1rcntf:w1 any weekly contact w/ relative in person"
"2522","s2rcntf","s2rcntf:w2 any weekly contact w/ relative in person"
"2523","s3rcntf","s3rcntf:w3 any weekly contact w/ relative in person"
"2524","s4rcntf","s4rcntf:w4 any weekly contact w/ relative in person"
"2525","s5rcntf","s5rcntf:w5 any weekly contact w/ relative in person"
"2526","s6rcntf","s6rcntf:w6 any weekly contact w/ relative in person"
"2527","r2rcntpm","r2rcntpm:w2 any weekly contact w/ relative-phone/email"
"2528","r3rcntpm","r3rcntpm:w3 any weekly contact w/ relative-phone/email"
"2529","r5rcntpm","r5rcntpm:w5 any weekly contact w/ relative-phone/email"
"2530","r6rcntpm","r6rcntpm:w6 any weekly contact w/ relative-phone/email"
"2531","s2rcntpm","s2rcntpm:w2 any weekly contact w/ relative-phone/email"
"2532","s3rcntpm","s3rcntpm:w3 any weekly contact w/ relative-phone/email"
"2533","s5rcntpm","s5rcntpm:w5 any weekly contact w/ relative-phone/email"
"2534","s6rcntpm","s6rcntpm:w6 any weekly contact w/ relative-phone/email"
"2535","r1rcntm","r1rcntm:w1 any weekly contact w/ relative email"
"2536","r4rcntm","r4rcntm:w4 any weekly contact w/ relative email"
"2537","s1rcntm","s1rcntm:w1 any weekly contact w/ relative email"
"2538","s4rcntm","s4rcntm:w4 any weekly contact w/ relative email"
"2539","r2rcnt","r2rcnt:w2 any weekly contact w/ relative in person/phone/email"
"2540","r3rcnt","r3rcnt:w3 any weekly contact w/ relative in person/phone/email"
"2541","r5rcnt","r5rcnt:w5 any weekly contact w/ relative in person/phone/email"
"2542","r6rcnt","r6rcnt:w6 any weekly contact w/ relative in person/phone/email"
"2543","s2rcnt","s2rcnt:w2 any weekly contact w/ relative in person/phone/email"
"2544","s3rcnt","s3rcnt:w3 any weekly contact w/ relative in person/phone/email"
"2545","s5rcnt","s5rcnt:w5 any weekly contact w/ relative in person/phone/email"
"2546","s6rcnt","s6rcnt:w6 any weekly contact w/ relative in person/phone/email"
"2547","r1fcntf","r1fcntf:w1 any weekly contact w/ friend in person"
"2548","r2fcntf","r2fcntf:w2 any weekly contact w/ friend in person"
"2549","r3fcntf","r3fcntf:w3 any weekly contact w/ friend in person"
"2550","r4fcntf","r4fcntf:w4 any weekly contact w/ friend in person"
"2551","r5fcntf","r5fcntf:w5 any weekly contact w/ friend in person"
"2552","r6fcntf","r6fcntf:w6 any weekly contact w/ friend in person"
"2553","s1fcntf","s1fcntf:w1 any weekly contact w/ friend in person"
"2554","s2fcntf","s2fcntf:w2 any weekly contact w/ friend in person"
"2555","s3fcntf","s3fcntf:w3 any weekly contact w/ friend in person"
"2556","s4fcntf","s4fcntf:w4 any weekly contact w/ friend in person"
"2557","s5fcntf","s5fcntf:w5 any weekly contact w/ friend in person"
"2558","s6fcntf","s6fcntf:w6 any weekly contact w/ friend in person"
"2559","r1fcntpm","r1fcntpm:w1 any weekly contact w/ friend phone/email"
"2560","r2fcntpm","r2fcntpm:w2 any weekly contact w/ friend phone/email"
"2561","r3fcntpm","r3fcntpm:w3 any weekly contact w/ friend phone/email"
"2562","r4fcntpm","r4fcntpm:w4 any weekly contact w/ friend phone/email"
"2563","r5fcntpm","r5fcntpm:w5 any weekly contact w/ friend phone/email"
"2564","r6fcntpm","r6fcntpm:w6 any weekly contact w/ friend phone/email"
"2565","s1fcntpm","s1fcntpm:w1 any weekly contact w/ friend phone/email"
"2566","s2fcntpm","s2fcntpm:w2 any weekly contact w/ friend phone/email"
"2567","s3fcntpm","s3fcntpm:w3 any weekly contact w/ friend phone/email"
"2568","s4fcntpm","s4fcntpm:w4 any weekly contact w/ friend phone/email"
"2569","s5fcntpm","s5fcntpm:w5 any weekly contact w/ friend phone/email"
"2570","s6fcntpm","s6fcntpm:w6 any weekly contact w/ friend phone/email"
"2571","r1fcnt","r1fcnt:w1 any weekly contact w/ friend in person/phone/email"
"2572","r2fcnt","r2fcnt:w2 any weekly contact w/ friend in person/phone/email"
"2573","r3fcnt","r3fcnt:w3 any weekly contact w/ friend in person/phone/email"
"2574","r4fcnt","r4fcnt:w4 any weekly contact w/ friend in person/phone/email"
"2575","r5fcnt","r5fcnt:w5 any weekly contact w/ friend in person/phone/email"
"2576","r6fcnt","r6fcnt:w6 any weekly contact w/ friend in person/phone/email"
"2577","s1fcnt","s1fcnt:w1 any weekly contact w/ friend in person/phone/email"
"2578","s2fcnt","s2fcnt:w2 any weekly contact w/ friend in person/phone/email"
"2579","s3fcnt","s3fcnt:w3 any weekly contact w/ friend in person/phone/email"
"2580","s4fcnt","s4fcnt:w4 any weekly contact w/ friend in person/phone/email"
"2581","s5fcnt","s5fcnt:w5 any weekly contact w/ friend in person/phone/email"
"2582","s6fcnt","s6fcnt:w6 any weekly contact w/ friend in person/phone/email"
"2583","r1rcaany","r1rcaany:w1 R Received any informal care from family"
"2584","r2rcaany","r2rcaany:w2 R Received any informal care from family"
"2585","r3rcaany","r3rcaany:w3 R Received any informal care from family"
"2586","r4rcaany","r4rcaany:w4 R Received any informal care from family"
"2587","r5rcaany","r5rcaany:w5 R Received any informal care from family"
"2588","s1rcaany","s1rcaany:w1 S Received any informal care from family"
"2589","s2rcaany","s2rcaany:w2 S Received any informal care from family"
"2590","s3rcaany","s3rcaany:w3 S Received any informal care from family"
"2591","s4rcaany","s4rcaany:w4 S Received any informal care from family"
"2592","s5rcaany","s5rcaany:w5 S Received any informal care from family"
"2593","r1gcaany","r1gcaany:w1 R Gave any informal care to anyone"
"2594","r2gcaany","r2gcaany:w2 R Gave any informal care to anyone"
"2595","r3gcaany","r3gcaany:w3 R Gave any informal care to anyone"
"2596","r4gcaany","r4gcaany:w4 R Gave any informal care to anyone"
"2597","r5gcaany","r5gcaany:w5 R Gave any informal care to anyone"
"2598","r6gcaany","r6gcaany:w6 R Gave any informal care to anyone"
"2599","s1gcaany","s1gcaany:w1 S Gave any informal care to anyone"
"2600","s2gcaany","s2gcaany:w2 S Gave any informal care to anyone"
"2601","s3gcaany","s3gcaany:w3 S Gave any informal care to anyone"
"2602","s4gcaany","s4gcaany:w4 S Gave any informal care to anyone"
"2603","s5gcaany","s5gcaany:w5 S Gave any informal care to anyone"
"2604","s6gcaany","s6gcaany:w6 S Gave any informal care to anyone"
"2605","r1gkcare","r1gkcare:w1 R gave care to grandchildren"
"2606","r2gkcare","r2gkcare:w2 R gave care to grandchildren"
"2607","r3gkcare","r3gkcare:w3 R gave care to grandchildren"
"2608","r4gkcare","r4gkcare:w4 R gave care to grandchildren"
"2609","r5gkcare","r5gkcare:w5 R gave care to grandchildren"
"2610","r6gkcare","r6gkcare:w6 R gave care to grandchildren"
