name,name_new,include,label
s5orient,,,s5orient:w5 cognition orient (summary date naming)
s6orient,,,s6orient:w6 cognition orient (summary date naming)
r1verbf,,,r1verbf:w1 verbal fluency score
r2verbf,,,r2verbf:w2 verbal fluency score
r3verbf,,,r3verbf:w3 verbal fluency score
r4verbf,,,r4verbf:w4 verbal fluency score
r5verbf,,,r5verbf:w5 verbal fluency score
s1verbf,,,s1verbf:w1 verbal fluency score
s2verbf,,,s2verbf:w2 verbal fluency score
s3verbf,,,s3verbf:w3 verbal fluency score
s4verbf,,,s4verbf:w4 verbal fluency score
s5verbf,,,s5verbf:w5 verbal fluency score
r1numer.e,,,r1numer_e:w1 numeracy  score
r4numer.e,,,r4numer_e:w4 numeracy  score
r6numer.e,,,r6numer_e:w6 numeracy  score
s1numer.e,,,s1numer_e:w1 numeracy  score
s4numer.e,,,s4numer_e:w4 numeracy  score
s6numer.e,,,s6numer_e:w6 numeracy  score
r1tr20,,,r1tr20:w1 recall summary  score
r2tr20,,,r2tr20:w2 recall summary  score
r3tr20,,,r3tr20:w3 recall summary  score
r4tr20,,,r4tr20:w4 recall summary  score
r5tr20,,,r5tr20:w5 recall summary  score
r6tr20,,,r6tr20:w6 recall summary  score
s1tr20,,,s1tr20:w1 recall summary  score
s2tr20,,,s2tr20:w2 recall summary  score
s3tr20,,,s3tr20:w3 recall summary  score
s4tr20,,,s4tr20:w4 recall summary  score
s5tr20,,,s5tr20:w5 recall summary  score
s6tr20,,,s6tr20:w6 recall summary  score
r1prmt1,,,r1prmt1:w1 r prospective memory task 1
r2prmt1,,,r2prmt1:w2 r prospective memory task 1
r3prmt1,,,r3prmt1:w3 r prospective memory task 1
r4prmt1,,,r4prmt1:w4 r prospective memory task 1
r5prmt1,,,r5prmt1:w5 r prospective memory task 1
s1prmt1,,,s1prmt1:w1 s prospective memory task 1
s2prmt1,,,s2prmt1:w2 s prospective memory task 1
s3prmt1,,,s3prmt1:w3 s prospective memory task 1
s4prmt1,,,s4prmt1:w4 s prospective memory task 1
s5prmt1,,,s5prmt1:w5 s prospective memory task 1
r1prmt2,,,r1prmt2:w1 r prospective memory task 2
s1prmt2,,,s1prmt2:w1 s prospective memory task 2
c2001cpindex,,,"2001 consumer price index, 2010=100"
c2002cpindex,,,"2002 consumer price index, 2010=100"
c2003cpindex,,,"2003 consumer price index, 2010=100"
c2004cpindex,,,"2004 consumer price index, 2010=100"
c2005cpindex,,,"2005 consumer price index, 2010=100"
c2006cpindex,,,"2006 consumer price index, 2010=100"
c2007cpindex,,,"2007 consumer price index, 2010=100"
c2008cpindex,,,"2008 consumer price index, 2010=100"
c2009cpindex,,,"2009 consumer price index, 2010=100"
c2010cpindex,,,"2010 consumer price index, 2010=100"
c2011cpindex,,,"2011 consumer price index, 2010=100"
c2012cpindex,,,"2012 consumer price index, 2010=100"
c2013cpindex,,,"2013 consumer price index, 2010=100"
h1arles,,,h1arles:w1 assets: other real estate
h2arles,,,h2arles:w2 assets: other real estate
h3arles,,,h3arles:w3 assets: other real estate
h4arles,,,h4arles:w4 assets: other real estate
h5arles,,,h5arles:w5 assets: other real estate
h6arles,,,h6arles:w6 assets: other real estate
h1afrles,,,h1afrles:w1 asst flag: other real estate
h2afrles,,,h2afrles:w2 asst flag: other real estate
h3afrles,,,h3afrles:w3 asst flag: other real estate
h4afrles,,,h4afrles:w4 asst flag: other real estate
h5afrles,,,h5afrles:w5 asst flag: other real estate
h6afrles,,,h6afrles:w6 asst flag: other real estate
h1absns,,,h1absns:w1 assets: business
h2absns,,,h2absns:w2 assets: business
h3absns,,,h3absns:w3 assets: business
h4absns,,,h4absns:w4 assets: business
h5absns,,,h5absns:w5 assets: business
h6absns,,,h6absns:w6 assets: business
h1afbsns,,,h1afbsns:w1 asst flag: business
h2afbsns,,,h2afbsns:w2 asst flag: business
h3afbsns,,,h3afbsns:w3 asst flag: business
h4afbsns,,,h4afbsns:w4 asst flag: business
h5afbsns,,,h5afbsns:w5 asst flag: business
h6afbsns,,,h6afbsns:w6 asst flag: business
h1aira,,,"h1aira:w1 assets: ISA, PEPS, TESSA"
h2aira,,,"h2aira:w2 assets: ISA, PEPS, TESSA"
h3aira,,,"h3aira:w3 assets: ISA, PEPS, TESSA"
h4aira,,,"h4aira:w4 assets: ISA, PEPS, TESSA"
h5aira,,,"h5aira:w5 assets: ISA, PEPS, TESSA"
h6aira,,,"h6aira:w6 assets: ISA, PEPS, TESSA"
h1afira,,,"h1afira:w1 asst flag: ISA, PEPS, TESSA"
h2afira,,,"h2afira:w2 asst flag: ISA, PEPS, TESSA"
h3afira,,,"h3afira:w3 asst flag: ISA, PEPS, TESSA"
h4afira,,,"h4afira:w4 asst flag: ISA, PEPS, TESSA"
h5afira,,,"h5afira:w5 asst flag: ISA, PEPS, TESSA"
h6afira,,,"h6afira:w6 asst flag: ISA, PEPS, TESSA"
h1astck,,,h1astck:w1 assets: stocks
h2astck,,,h2astck:w2 assets: stocks
h3astck,,,h3astck:w3 assets: stocks
h4astck,,,h4astck:w4 assets: stocks
h5astck,,,h5astck:w5 assets: stocks
h6astck,,,h6astck:w6 assets: stocks
h1afstck,,,h1afstck:w1 asst flag: stocks
h2afstck,,,h2afstck:w2 asst flag: stocks
h3afstck,,,h3afstck:w3 asst flag: stocks
h4afstck,,,h4afstck:w4 asst flag: stocks
h5afstck,,,h5afstck:w5 asst flag: stocks
h6afstck,,,h6afstck:w6 asst flag: stocks
h1achck,,,"h1achck:w1 assets: current,savings acct"
h2achck,,,"h2achck:w2 assets: current,savings acct"
h3achck,,,"h3achck:w3 assets: current,savings acct"
h4achck,,,"h4achck:w4 assets: current,savings acct"
h5achck,,,"h5achck:w5 assets: current,savings acct"
h6achck,,,"h6achck:w6 assets: current,savings acct"
h1afchck,,,"h1afchck:w1 asst flag: current,savings acct"
h2afchck,,,"h2afchck:w2 asst flag: current,savings acct"
h3afchck,,,"h3afchck:w3 asst flag: current,savings acct"
h4afchck,,,"h4afchck:w4 asst flag: current,savings acct"
h5afchck,,,"h5afchck:w5 asst flag: current,savings acct"
h6afchck,,,"h6afchck:w6 asst flag: current,savings acct"
h1abond,,,h1abond:w1 assets: bonds
h2abond,,,h2abond:w2 assets: bonds
h3abond,,,h3abond:w3 assets: bonds
h4abond,,,h4abond:w4 assets: bonds
h5abond,,,h5abond:w5 assets: bonds
h6abond,,,h6abond:w6 assets: bonds
h1afbond,,,h1afbond:w1 asst flag: bonds
h2afbond,,,h2afbond:w2 asst flag: bonds
h3afbond,,,h3afbond:w3 asst flag: bonds
h4afbond,,,h4afbond:w4 asst flag: bonds
h5afbond,,,h5afbond:w5 asst flag: bonds
h6afbond,,,h6afbond:w6 asst flag: bonds
h1adebt,,,h1adebt:w1 assets: debts
h2adebt,,,h2adebt:w2 assets: debts
h3adebt,,,h3adebt:w3 assets: debts
h4adebt,,,h4adebt:w4 assets: debts
h5adebt,,,h5adebt:w5 assets: debts
h6adebt,,,h6adebt:w6 assets: debts
h1afdebt,,,h1afdebt:w1 asst flag: debts
h2afdebt,,,h2afdebt:w2 asst flag: debts
h3afdebt,,,h3afdebt:w3 asst flag: debts
h4afdebt,,,h4afdebt:w4 asst flag: debts
h5afdebt,,,h5afdebt:w5 asst flag: debts
h6afdebt,,,h6afdebt:w6 asst flag: debts
h1ahous,,,h1ahous:w1 value of house/prim res
h2ahous,,,h2ahous:w2 value of house/prim res
h3ahous,,,h3ahous:w3 value of house/prim res
h4ahous,,,h4ahous:w4 value of house/prim res
h5ahous,,,h5ahous:w5 value of house/prim res
h6ahous,,,h6ahous:w6 value of house/prim res
h1afhous,,,h1afhous:w1 flag: value of house/prim res
h2afhous,,,h2afhous:w2 flag: value of house/prim res
h3afhous,,,h3afhous:w3 flag: value of house/prim res
h4afhous,,,h4afhous:w4 flag: value of house/prim res
h5afhous,,,h5afhous:w5 flag: value of house/prim res
h6afhous,,,h6afhous:w6 flag: value of house/prim res
h1amort,,,h1amort:w1 value of mortgage/prim res
h2amort,,,h2amort:w2 value of mortgage/prim res
h3amort,,,h3amort:w3 value of mortgage/prim res
h4amort,,,h4amort:w4 value of mortgage/prim res
h5amort,,,h5amort:w5 value of mortgage/prim res
h6amort,,,h6amort:w6 value of mortgage/prim res
h1afmort,,,h1afmort:w1 flag: value of mortgage/prim res
h2afmort,,,h2afmort:w2 flag: value of mortgage/prim res
h3afmort,,,h3afmort:w3 flag: value of mortgage/prim res
h4afmort,,,h4afmort:w4 flag: value of mortgage/prim res
h5afmort,,,h5afmort:w5 flag: value of mortgage/prim res
h6afmort,,,h6afmort:w6 flag: value of mortgage/prim res
h1atoth,,,h1atoth:w1 net value of house/prim res
h2atoth,,,h2atoth:w2 net value of house/prim res
h3atoth,,,h3atoth:w3 net value of house/prim res
h4atoth,,,h4atoth:w4 net value of house/prim res
h5atoth,,,h5atoth:w5 net value of house/prim res
h6atoth,,,h6atoth:w6 net value of house/prim res
h1aftoth,,,h1aftoth:w1 flag: net value of house/prim res
h2aftoth,,,h2aftoth:w2 flag: net value of house/prim res
h3aftoth,,,h3aftoth:w3 flag: net value of house/prim res
h4aftoth,,,h4aftoth:w4 flag: net value of house/prim res
h5aftoth,,,h5aftoth:w5 flag: net value of house/prim res
h6aftoth,,,h6aftoth:w6 flag: net value of house/prim res
h1aftothn,,,h1aftothn:w1 flag: multiple couple home ownership
h2aftothn,,,h2aftothn:w2 flag: multiple couple home ownership
h3aftothn,,,h3aftothn:w3 flag: multiple couple home ownership
h4aftothn,,,h4aftothn:w4 flag: multiple couple home ownership
h5aftothn,,,h5aftothn:w5 flag: multiple couple home ownership
h6aftothn,,,h6aftothn:w6 flag: multiple couple home ownership
h1atotf,,,h1atotf:w1 non-housing financial wealth
h2atotf,,,h2atotf:w2 non-housing financial wealth
h3atotf,,,h3atotf:w3 non-housing financial wealth
h4atotf,,,h4atotf:w4 non-housing financial wealth
h5atotf,,,h5atotf:w5 non-housing financial wealth
h6atotf,,,h6atotf:w6 non-housing financial wealth
h1aftotf,,,h1aftotf:w1 flag: non-housing financial wealth
h2aftotf,,,h2aftotf:w2 flag: non-housing financial wealth
h3aftotf,,,h3aftotf:w3 flag: non-housing financial wealth
h4aftotf,,,h4aftotf:w4 flag: non-housing financial wealth
h5aftotf,,,h5aftotf:w5 flag: non-housing financial wealth
h6aftotf,,,h6aftotf:w6 flag: non-housing financial wealth
h1atotb,,,h1atotb:w1 total all assets inc. 2nd hm
h2atotb,,,h2atotb:w2 total all assets inc. 2nd hm
h3atotb,,,h3atotb:w3 total all assets inc. 2nd hm
h4atotb,,,h4atotb:w4 total all assets inc. 2nd hm
h5atotb,,,h5atotb:w5 total all assets inc. 2nd hm
h6atotb,,,h6atotb:w6 total all assets inc. 2nd hm
h1aftotb,,,h1aftotb:w1 flag total all assets inc. 2nd hm
h2aftotb,,,h2aftotb:w2 flag total all assets inc. 2nd hm
h3aftotb,,,h3aftotb:w3 flag total all assets inc. 2nd hm
h4aftotb,,,h4aftotb:w4 flag total all assets inc. 2nd hm
h5aftotb,,,h5aftotb:w5 flag total all assets inc. 2nd hm
h6aftotb,,,h6aftotb:w6 flag total all assets inc. 2nd hm
r1itearn,,,r1itearn:w1 income: r employment earnings (after tax)
r2itearn,,,r2itearn:w2 income: r employment earnings (after tax)
r3itearn,,,r3itearn:w3 income: r employment earnings (after tax)
r4itearn,,,r4itearn:w4 income: r employment earnings (after tax)
r5itearn,,,r5itearn:w5 income: r employment earnings (after tax)
r6itearn,,,r6itearn:w6 income: r employment earnings (after tax)
s1itearn,,,s1itearn:w1 income: s employment earnings (after tax)
s2itearn,,,s2itearn:w2 income: s employment earnings (after tax)
s3itearn,,,s3itearn:w3 income: s employment earnings (after tax)
s4itearn,,,s4itearn:w4 income: s employment earnings (after tax)
s5itearn,,,s5itearn:w5 income: s employment earnings (after tax)
s6itearn,,,s6itearn:w6 income: s employment earnings (after tax)
r1itifearn,,,r1itifearn:w1 impflag: r employment earnings
r2itifearn,,,r2itifearn:w2 impflag: r employment earnings
r3itifearn,,,r3itifearn:w3 impflag: r employment earnings
r4itifearn,,,r4itifearn:w4 impflag: r employment earnings
r5itifearn,,,r5itifearn:w5 impflag: r employment earnings
r6itifearn,,,r6itifearn:w6 impflag: r employment earnings
s1itifearn,,,s1itifearn:w1 impflag: s employment earnings
s2itifearn,,,s2itifearn:w2 impflag: s employment earnings
s3itifearn,,,s3itifearn:w3 impflag: s employment earnings
s4itifearn,,,s4itifearn:w4 impflag: s employment earnings
s5itifearn,,,s5itifearn:w5 impflag: s employment earnings
s6itifearn,,,s6itifearn:w6 impflag: s employment earnings
h1isemp,,,h1isemp:w1 income: self-employ earnings (before tax)
h2isemp,,,h2isemp:w2 income: self-employ earnings (before tax)
h3isemp,,,h3isemp:w3 income: self-employ earnings (before tax)
h4isemp,,,h4isemp:w4 income: self-employ earnings (before tax)
h5isemp,,,h5isemp:w5 income: self-employ earnings (before tax)
h6isemp,,,h6isemp:w6 income: self-employ earnings (before tax)
h1iifsemp,,,h1iifsemp:w1 impflag: self-employ earnings
h2iifsemp,,,h2iifsemp:w2 impflag: self-employ earnings
h3iifsemp,,,h3iifsemp:w3 impflag: self-employ earnings
h4iifsemp,,,h4iifsemp:w4 impflag: self-employ earnings
h5iifsemp,,,h5iifsemp:w5 impflag: self-employ earnings
h6iifsemp,,,h6iifsemp:w6 impflag: self-employ earnings
h1itrent,,,h1itrent:w1 income: rental income from other property (after tax)
h2itrent,,,h2itrent:w2 income: rental income from other property (after tax)
h3itrent,,,h3itrent:w3 income: rental income from other property (after tax)
h4itrent,,,h4itrent:w4 income: rental income from other property (after tax)
h5itrent,,,h5itrent:w5 income: rental income from other property (after tax)
h6itrent,,,h6itrent:w6 income: rental income from other property (after tax)
h1itifrent,,,h1itifrent:w1 impflag: rental income from other property
h2itifrent,,,h2itifrent:w2 impflag: rental income from other property
h3itifrent,,,h3itifrent:w3 impflag: rental income from other property
h4itifrent,,,h4itifrent:w4 impflag: rental income from other property
h5itifrent,,,h5itifrent:w5 impflag: rental income from other property
h6itifrent,,,h6itifrent:w6 impflag: rental income from other property
h1ittrest,,,h1ittrest:w1 income: interest income from financial assets (after tax)
h2ittrest,,,h2ittrest:w2 income: interest income from financial assets (after tax)
h3ittrest,,,h3ittrest:w3 income: interest income from financial assets (after tax)
h4ittrest,,,h4ittrest:w4 income: interest income from financial assets (after tax)
h5ittrest,,,h5ittrest:w5 income: interest income from financial assets (after tax)
h6ittrest,,,h6ittrest:w6 income: interest income from financial assets (after tax)
h1ittfrest,,,h1ittfrest:w1 impflag: interest income from financial assets
h2ittfrest,,,h2ittfrest:w2 impflag: interest income from financial assets
h3ittfrest,,,h3ittfrest:w3 impflag: interest income from financial assets
h4ittfrest,,,h4ittfrest:w4 impflag: interest income from financial assets
h5ittfrest,,,h5ittfrest:w5 impflag: interest income from financial assets
h6ittfrest,,,h6ittfrest:w6 impflag: interest income from financial assets
h1icap,,,h1icap:w1 income: couple level capital income
h2icap,,,h2icap:w2 income: couple level capital income
h3icap,,,h3icap:w3 income: couple level capital income
h4icap,,,h4icap:w4 income: couple level capital income
h5icap,,,h5icap:w5 income: couple level capital income
h6icap,,,h6icap:w6 income: couple level capital income
h1ifcap,,,h1ifcap:w1 impflag: couple level capital income
h2ifcap,,,h2ifcap:w2 impflag: couple level capital income
h3ifcap,,,h3ifcap:w3 impflag: couple level capital income
h4ifcap,,,h4ifcap:w4 impflag: couple level capital income
h5ifcap,,,h5ifcap:w5 impflag: couple level capital income
h6ifcap,,,h6ifcap:w6 impflag: couple level capital income
h1itfcap,,,h1itfcap:w1 taxflag: couple level capital income
h2itfcap,,,h2itfcap:w2 taxflag: couple level capital income
h3itfcap,,,h3itfcap:w3 taxflag: couple level capital income
h4itfcap,,,h4itfcap:w4 taxflag: couple level capital income
h5itfcap,,,h5itfcap:w5 taxflag: couple level capital income
h6itfcap,,,h6itfcap:w6 taxflag: couple level capital income
r1itpena,,,r1itpena:w1 income: r pension + annuity (after tax)
r2itpena,,,r2itpena:w2 income: r pension + annuity (after tax)
r3itpena,,,r3itpena:w3 income: r pension + annuity (after tax)
r4itpena,,,r4itpena:w4 income: r pension + annuity (after tax)
r5itpena,,,r5itpena:w5 income: r pension + annuity (after tax)
r6itpena,,,r6itpena:w6 income: r pension + annuity (after tax)
s1itpena,,,s1itpena:w1 income: s pension + annuity (after tax)
s2itpena,,,s2itpena:w2 income: s pension + annuity (after tax)
s3itpena,,,s3itpena:w3 income: s pension + annuity (after tax)
s4itpena,,,s4itpena:w4 income: s pension + annuity (after tax)
s5itpena,,,s5itpena:w5 income: s pension + annuity (after tax)
s6itpena,,,s6itpena:w6 income: s pension + annuity (after tax)
r1itifpena,,,r1itifpena:w1 impflag: r pension + annuity
r2itifpena,,,r2itifpena:w2 impflag: r pension + annuity
r3itifpena,,,r3itifpena:w3 impflag: r pension + annuity
r4itifpena,,,r4itifpena:w4 impflag: r pension + annuity
r5itifpena,,,r5itifpena:w5 impflag: r pension + annuity
r6itifpena,,,r6itifpena:w6 impflag: r pension + annuity
s1itifpena,,,s1itifpena:w1 impflag: s pension + annuity
s2itifpena,,,s2itifpena:w2 impflag: s pension + annuity
s3itifpena,,,s3itifpena:w3 impflag: s pension + annuity
s4itifpena,,,s4itifpena:w4 impflag: s pension + annuity
s5itifpena,,,s5itifpena:w5 impflag: s pension + annuity
s6itifpena,,,s6itifpena:w6 impflag: s pension + annuity
r1issdi,,,r1issdi:w1 income: r public disability pension
r2issdi,,,r2issdi:w2 income: r public disability pension
r3issdi,,,r3issdi:w3 income: r public disability pension
r4issdi,,,r4issdi:w4 income: r public disability pension
r5issdi,,,r5issdi:w5 income: r public disability pension
r6issdi,,,r6issdi:w6 income: r public disability pension
s1issdi,,,s1issdi:w1 income: s public disability pension
s2issdi,,,s2issdi:w2 income: s public disability pension
s3issdi,,,s3issdi:w3 income: s public disability pension
s4issdi,,,s4issdi:w4 income: s public disability pension
s5issdi,,,s5issdi:w5 income: s public disability pension
s6issdi,,,s6issdi:w6 income: s public disability pension
r1ifssdi,,,r1ifssdi:w1 impflag: r public disability pension
r2ifssdi,,,r2ifssdi:w2 impflag: r public disability pension
r3ifssdi,,,r3ifssdi:w3 impflag: r public disability pension
r4ifssdi,,,r4ifssdi:w4 impflag: r public disability pension
r5ifssdi,,,r5ifssdi:w5 impflag: r public disability pension
r6ifssdi,,,r6ifssdi:w6 impflag: r public disability pension
s1ifssdi,,,s1ifssdi:w1 impflag: s public disability pension
s2ifssdi,,,s2ifssdi:w2 impflag: s public disability pension
s3ifssdi,,,s3ifssdi:w3 impflag: s public disability pension
s4ifssdi,,,s4ifssdi:w4 impflag: s public disability pension
s5ifssdi,,,s5ifssdi:w5 impflag: s public disability pension
s6ifssdi,,,s6ifssdi:w6 impflag: s public disability pension
r1isret,,,r1isret:w1 income: r public old-age pension
r2isret,,,r2isret:w2 income: r public old-age pension
r3isret,,,r3isret:w3 income: r public old-age pension
r4isret,,,r4isret:w4 income: r public old-age pension
r5isret,,,r5isret:w5 income: r public old-age pension
r6isret,,,r6isret:w6 income: r public old-age pension
s1isret,,,s1isret:w1 income: s public old-age pension
s2isret,,,s2isret:w2 income: s public old-age pension
s3isret,,,s3isret:w3 income: s public old-age pension
s4isret,,,s4isret:w4 income: s public old-age pension
s5isret,,,s5isret:w5 income: s public old-age pension
s6isret,,,s6isret:w6 income: s public old-age pension
r1ifsret,,,r1ifsret:w1 incflag: r public old-age pension
r2ifsret,,,r2ifsret:w2 incflag: r public old-age pension
r3ifsret,,,r3ifsret:w3 incflag: r public old-age pension
r4ifsret,,,r4ifsret:w4 incflag: r public old-age pension
r5ifsret,,,r5ifsret:w5 incflag: r public old-age pension
r6ifsret,,,r6ifsret:w6 incflag: r public old-age pension
s1ifsret,,,s1ifsret:w1 incflag: s public old-age pension
s2ifsret,,,s2ifsret:w2 incflag: s public old-age pension
s3ifsret,,,s3ifsret:w3 incflag: s public old-age pension
s4ifsret,,,s4ifsret:w4 incflag: s public old-age pension
s5ifsret,,,s5ifsret:w5 incflag: s public old-age pension
s6ifsret,,,s6ifsret:w6 incflag: s public old-age pension
r1ipubpen,,,r1ipubpen:w1 income: r public pensions
r2ipubpen,,,r2ipubpen:w2 income: r public pensions
r3ipubpen,,,r3ipubpen:w3 income: r public pensions
r4ipubpen,,,r4ipubpen:w4 income: r public pensions
r5ipubpen,,,r5ipubpen:w5 income: r public pensions
r6ipubpen,,,r6ipubpen:w6 income: r public pensions
s1ipubpen,,,s1ipubpen:w1 income: s public pensions
s2ipubpen,,,s2ipubpen:w2 income: s public pensions
s3ipubpen,,,s3ipubpen:w3 income: s public pensions
s4ipubpen,,,s4ipubpen:w4 income: s public pensions
s5ipubpen,,,s5ipubpen:w5 income: s public pensions
s6ipubpen,,,s6ipubpen:w6 income: s public pensions
r1ifpubpen,,,r1ifpubpen:w1 impflag: r public pensions
r2ifpubpen,,,r2ifpubpen:w2 impflag: r public pensions
r3ifpubpen,,,r3ifpubpen:w3 impflag: r public pensions
r4ifpubpen,,,r4ifpubpen:w4 impflag: r public pensions
r5ifpubpen,,,r5ifpubpen:w5 impflag: r public pensions
r6ifpubpen,,,r6ifpubpen:w6 impflag: r public pensions
s1ifpubpen,,,s1ifpubpen:w1 impflag: s public pensions
s2ifpubpen,,,s2ifpubpen:w2 impflag: s public pensions
s3ifpubpen,,,s3ifpubpen:w3 impflag: s public pensions
s4ifpubpen,,,s4ifpubpen:w4 impflag: s public pensions
s5ifpubpen,,,s5ifpubpen:w5 impflag: s public pensions
s6ifpubpen,,,s6ifpubpen:w6 impflag: s public pensions
r1igxfr,,,r1igxfr:w1 income: r other gov transfers
r2igxfr,,,r2igxfr:w2 income: r other gov transfers
r3igxfr,,,r3igxfr:w3 income: r other gov transfers
r4igxfr,,,r4igxfr:w4 income: r other gov transfers
r5igxfr,,,r5igxfr:w5 income: r other gov transfers
r6igxfr,,,r6igxfr:w6 income: r other gov transfers
s1igxfr,,,s1igxfr:w1 income: s other gov transfers
s2igxfr,,,s2igxfr:w2 income: s other gov transfers
s3igxfr,,,s3igxfr:w3 income: s other gov transfers
s4igxfr,,,s4igxfr:w4 income: s other gov transfers
s5igxfr,,,s5igxfr:w5 income: s other gov transfers
s6igxfr,,,s6igxfr:w6 income: s other gov transfers
r1ifgxfr,,,r1ifgxfr:w1 impflag: r other gov transfers
r2ifgxfr,,,r2ifgxfr:w2 impflag: r other gov transfers
r3ifgxfr,,,r3ifgxfr:w3 impflag: r other gov transfers
r4ifgxfr,,,r4ifgxfr:w4 impflag: r other gov transfers
r5ifgxfr,,,r5ifgxfr:w5 impflag: r other gov transfers
r6ifgxfr,,,r6ifgxfr:w6 impflag: r other gov transfers
s1ifgxfr,,,s1ifgxfr:w1 impflag: s other gov transfers
s2ifgxfr,,,s2ifgxfr:w2 impflag: s other gov transfers
s3ifgxfr,,,s3ifgxfr:w3 impflag: s other gov transfers
s4ifgxfr,,,s4ifgxfr:w4 impflag: s other gov transfers
s5ifgxfr,,,s5ifgxfr:w5 impflag: s other gov transfers
s6ifgxfr,,,s6ifgxfr:w6 impflag: s other gov transfers
h1iothr,,,h1iothr:w1 income: other household income
h2iothr,,,h2iothr:w2 income: other household income
h3iothr,,,h3iothr:w3 income: other household income
h4iothr,,,h4iothr:w4 income: other household income
h5iothr,,,h5iothr:w5 income: other household income
h6iothr,,,h6iothr:w6 income: other household income
h1ifothr,,,h1ifothr:w1 impflag: other household income
h2ifothr,,,h2ifothr:w2 impflag: other household income
h3ifothr,,,h3ifothr:w3 impflag: other household income
h4ifothr,,,h4ifothr:w4 impflag: other household income
h5ifothr,,,h5ifothr:w5 impflag: other household income
h6ifothr,,,h6ifothr:w6 impflag: other household income
h1itot,,,h1itot:w1 income: total couple level income
h2itot,,,h2itot:w2 income: total couple level income
h3itot,,,h3itot:w3 income: total couple level income
h4itot,,,h4itot:w4 income: total couple level income
h5itot,,,h5itot:w5 income: total couple level income
h6itot,,,h6itot:w6 income: total couple level income
h1iftot,,,h1iftot:w1 impflag: total couple level income
h2iftot,,,h2iftot:w2 impflag: total couple level income
h3iftot,,,h3iftot:w3 impflag: total couple level income
h4iftot,,,h4iftot:w4 impflag: total couple level income
h5iftot,,,h5iftot:w5 impflag: total couple level income
h6iftot,,,h6iftot:w6 impflag: total couple level income
h1ifttot,,,h1ifttot:w1 taxflag: total couple level income
h2ifttot,,,h2ifttot:w2 taxflag: total couple level income
h3ifttot,,,h3ifttot:w3 taxflag: total couple level income
h4ifttot,,,h4ifttot:w4 taxflag: total couple level income
h5ifttot,,,h5ifttot:w5 taxflag: total couple level income
h6ifttot,,,h6ifttot:w6 taxflag: total couple level income
hh1cfoodi,,,hh1cfoodi:w1 hhold weekly food consumption in house
hh2cfoodi,,,hh2cfoodi:w2 hhold weekly food consumption in house
hh3cfoodi,,,hh3cfoodi:w3 hhold weekly food consumption in house
hh4cfoodi,,,hh4cfoodi:w4 hhold weekly food consumption in house
hh5cfoodi,,,hh5cfoodi:w5 hhold weekly food consumption in house
hh6cfoodi,,,hh6cfoodi:w6 hhold weekly food consumption in house
hh1cfoodo,,,hh1cfoodo:w1 hhold weekly food consumption outside house
hh2cfoodo,,,hh2cfoodo:w2 hhold weekly food consumption outside house
hh3cfoodo,,,hh3cfoodo:w3 hhold weekly food consumption outside house
hh4cfoodo,,,hh4cfoodo:w4 hhold weekly food consumption outside house
hh5cfoodo,,,hh5cfoodo:w5 hhold weekly food consumption outside house
hh6cfoodo,,,hh6cfoodo:w6 hhold weekly food consumption outside house
hh1cfood,,,hh1cfood:w1 hhold total weekly food consumption
hh2cfood,,,hh2cfood:w2 hhold total weekly food consumption
hh3cfood,,,hh3cfood:w3 hhold total weekly food consumption
hh4cfood,,,hh4cfood:w4 hhold total weekly food consumption
hh5cfood,,,hh5cfood:w5 hhold total weekly food consumption
hh6cfood,,,hh6cfood:w6 hhold total weekly food consumption
hh2cclo1m,,,hh2cclo1m:w2 hhold monthly clothing exp
hh3cclo1m,,,hh3cclo1m:w3 hhold monthly clothing exp
hh4cclo1m,,,hh4cclo1m:w4 hhold monthly clothing exp
hh5cclo1m,,,hh5cclo1m:w5 hhold monthly clothing exp
hh6cclo1m,,,hh6cclo1m:w6 hhold monthly clothing exp
hh2clei1m,,,hh2clei1m:w2 hhold monthly leisure exp
hh4clei1m,,,hh4clei1m:w4 hhold monthly leisure exp
hh5clei1m,,,hh5clei1m:w5 hhold monthly leisure exp
hh6clei1m,,,hh6clei1m:w6 hhold monthly leisure exp
hh1crent,,,hh1crent:w1 hhold monthly rent
hh2crent,,,hh2crent:w2 hhold monthly rent
hh3crent,,,hh3crent:w3 hhold monthly rent
hh4crent,,,hh4crent:w4 hhold monthly rent
hh5crent,,,hh5crent:w5 hhold monthly rent
hh6crent,,,hh6crent:w6 hhold monthly rent
hh2cutil,,,hh2cutil:w2 hhold monthly utility/fuel
hh3cutil,,,hh3cutil:w3 hhold monthly utility/fuel
hh4cutil,,,hh4cutil:w4 hhold monthly utility/fuel
hh5cutil,,,hh5cutil:w5 hhold monthly utility/fuel
hh6cutil,,,hh6cutil:w6 hhold monthly utility/fuel
hh2ctot,,,hh2ctot:w2 hhold total monthly consumption
hh3ctot,,,hh3ctot:w3 hhold total monthly consumption
hh4ctot,,,hh4ctot:w4 hhold total monthly consumption
hh5ctot,,,hh5ctot:w5 hhold total monthly consumption
hh6ctot,,,hh6ctot:w6 hhold total monthly consumption
r1pubpen,,,r1pubpen:w1 r receives public pension
r2pubpen,,,r2pubpen:w2 r receives public pension
r3pubpen,,,r3pubpen:w3 r receives public pension
r4pubpen,,,r4pubpen:w4 r receives public pension
r5pubpen,,,r5pubpen:w5 r receives public pension
